id;name;host_id;host_name;neighbourhood;room_type; price ;minimum_nights;number_of_reviews;days open
2969427;Artist's Studio in Mansion;1177497;Jessica;Clinton Hill;Private room; $179,00 ;1;8;365
2969489;Great Room, Bedford L Train!! (10min to Manhattan);1012583;Mariano;Williamsburg;Private room; $74,00 ;4;106;25
2969803;King Bed or Two Singles - You're choice!;7691518;Brent;Hell's Kitchen;Private room; $68,00 ;1;152;237
2969919;Spacious Junior 1BR Apt in USQ/Flatiron;15153596;Allie;Chelsea;Private room; $235,00 ;1;34;135
2974433;Stylish Williamsburg Loft Apartment;2363988;Mads;Williamsburg;Private room; $100,00 ;5;2;0
2974877;Sunny and Stylish on the Park;15082988;Karen;Greenpoint;Entire home/apt; $270,00 ;3;13;0
2974957;Open/Sunny 2 BR in Prospect Heights;588899;Lily;Prospect Heights;Entire home/apt; $200,00 ;14;2;0
2975715;August sublet in Greenwich Village;15178288;Michael;Greenwich Village;Entire home/apt; $161,00 ;21;0;0
2976105;Crown (Prospect) Heights Brooklyn Room;3259274;Hannah;Crown Heights;Private room; $60,00 ;2;2;83
2976758;Prime location in the east village;15182886;Frederico;East Village;Entire home/apt; $155,00 ;4;44;341
2977232;Priv Room in Artists UES Apt, Central Park & Train;15185319;Alesandra;East Harlem;Private room; $95,00 ;1;270;288
2978421;Hip Chinatown Apt in Great Location;5418972;Nico;Chinatown;Entire home/apt; $125,00 ;2;11;0
2979097;Perfect NYC Flat! Modern!;13347167;AFI Apartments;Upper East Side;Entire home/apt; $118,00 ;30;1;308
2979714;Cozy Private RM Near Central Park N;15198359;Grace Brigitte;Harlem;Private room; $80,00 ;7;95;278
2983952;Williamsburg Oasis of Art ;11018460;Patricia;Williamsburg;Entire home/apt; $210,00 ;3;4;0
2984662;Brooklyn Heights - 1 Bedroom;15179425;Chris;Brooklyn Heights;Entire home/apt; $150,00 ;2;10;0
2985678;2BR on Express 2 stops to Manhattan;1720071;Karen And Ben;Sunset Park;Entire home/apt; $135,00 ;2;133;296
2987465;Chic, Modern Apt Near Central Park!;13347167;AFI Apartments;Upper East Side;Entire home/apt; $118,00 ;30;3;326
2994478;☆ Central Park - Home Away From Home;2604437;Lane;Upper West Side;Private room; $110,00 ;3;40;113
2994536;The Perfect Greenpoint Getaway;15265839;Danie;Greenpoint;Private room; $70,00 ;2;8;0
2994659;Private cozy room;15266695;Sergey & Kate;Bensonhurst;Private room; $43,00 ;1;127;220
2995000;Bright Brooklyn garden apartment!;1971142;David;Bedford-Stuyvesant;Entire home/apt; $140,00 ;2;205;294
2995209;NEW! Gorgeous 1-BR, Colorful Design;13347167;AFI Apartments;Upper East Side;Entire home/apt; $116,00 ;30;1;335
2995459;Cozy & Large Corner Flex 2BR Loft;7503643;Vida;Greenpoint;Entire home/apt; $159,00 ;30;6;317
2995701;Sun filled 2BR in BedStuy Townhouse;15271110;Josandra;Bedford-Stuyvesant;Entire home/apt; $135,00 ;2;296;187
2997377;Cosy HUS Room, furnished & all utilities included!;5986790;Gen;Washington Heights;Private room; $39,00 ;7;13;310
2998174;Sanctuary Bedroom in Huge Duplex;5684941;Jade;Bushwick;Private room; $59,00 ;20;16;54
2999527;One-of-a-Kind Luxury NYC EPIC VIEW!;5422083;Aivars;Battery Park City;Entire home/apt; $600,00 ;30;2;0
3003127;Private Room with Full Amenities;11998560;Ruby;Crown Heights;Private room; $66,00 ;1;6;41
3003228;Prime Tribeca! Breathtaking View;1475015;Mike;Civic Center;Entire home/apt; $130,00 ;30;2;365
3004348;Modern Stay in Brownstone Brooklyn;15310896;Christy;Bedford-Stuyvesant;Entire home/apt; $100,00 ;3;284;237
3004563;The spot;15303460;Emma;Prospect-Lefferts Gardens;Private room; $50,00 ;7;1;125
3005261;Hudson Heights Art Deco;7629544;Alison;Washington Heights;Private room; $185,00 ;2;34;365
3005990;Beautiful Large Room in Park Slope;15318802;Jessie;Sunset Park;Private room; $54,00 ;1;4;0
3010328;1BR apartment in Brooklyn;15341073;Camille;Flatbush;Entire home/apt; $100,00 ;6;2;202
3010430;Studio in Center of Chelsea;15341568;Selma;Chelsea;Entire home/apt; $180,00 ;1;6;0
3010577;Old World Garden Apartment;550520;Kendall;East Flatbush;Entire home/apt; $115,00 ;30;43;78
3010664;Giant 3 story family house,  15 min to Manhattan;5663597;Amir;Prospect Heights;Entire home/apt; $350,00 ;3;11;21
3010988;Big Private room in Brooklyn Brownstone;13208084;Sheki;Crown Heights;Private room; $32,00 ;7;3;319
3012871;Williamsburg Luxury Apton Bedford;1504257;Neomi;Williamsburg;Entire home/apt; $165,00 ;8;23;297
3013158;Alcove Studio in Downtown Manhattan;15355526;Nattie;Chelsea;Entire home/apt; $350,00 ;2;12;0
3013383;Unique Brooklyn Brownstone;15356877;Rachel;Cobble Hill;Entire home/apt; $795,00 ;6;0;14
3013404;Cozy Williamsburg Apartment;15134522;Enma;Williamsburg;Entire home/apt; $200,00 ;4;15;95
3013668;Gorgeous Apt in Bushwick Brooklyn;15358791;Arnan & Zahira;Bushwick;Entire home/apt; $175,00 ;5;5;107
3017320;Dani private room in Manhattan;10364678;Dany;Inwood;Private room; $50,00 ;2;58;188
3018285;Heart of Manhattan: Charming 1BD;67180;Nicholas;West Village;Entire home/apt; $190,00 ;1;11;0
3018422;Private Room with Private Bath;8656650;Genny;Harlem;Private room; $110,00 ;2;37;182
3019237;Carroll Gardens Row House, Brooklyn;7249524;Kellie;Gowanus;Entire home/apt; $414,00 ;3;2;0
3021617;1BR Doorman Bldg Boerum Hill BK;10842335;Brian;Downtown Brooklyn;Entire home/apt; $135,00 ;2;0;0
3026848;NYC Finest location!~amazing view!!;1475015;Mike;Murray Hill;Entire home/apt; $150,00 ;30;2;365
3029690;Safe Sunny South Facing Near All;7245581;Michael;Chelsea;Entire home/apt; $93,00 ;365;10;97
3032355;Cozy bedroom - Upper East Side;15445130;Sarah;Upper East Side;Private room; $70,00 ;2;0;0
3037740;Beautiful turn-of-the-century home;339586;Oswaldo;St. George;Entire home/apt; $175,00 ;3;22;39
3038614;Lovely, Huge, Open, Quiet, Spacious, Sunny, A/C;14892152;Laura;Bedford-Stuyvesant;Entire home/apt; $155,00 ;25;3;364
3038797;2 Queen beds Studio Loft in Brooklyn;7503643;Vida;Greenpoint;Entire home/apt; $129,00 ;30;4;337
3039110;The proud New Yorker Room;8159536;Genae;Concourse Village;Private room; $50,00 ;1;21;188
3039332;1910 Town House in leafy Kensington;15476280;Jacques;Kensington;Entire home/apt; $499,00 ;7;2;31
3039888;Very unique - half block from Industry City;15478980;William;Sunset Park;Shared room; $80,00 ;1;7;90
3040585;Awesome Studio East 58&3rd avenue! ;1475015;Mike;Midtown;Entire home/apt; $115,00 ;30;0;342
3040654;Sunny Bedroom In Astoria!;6041;Miranda;Ditmars Steinway;Private room; $47,00 ;2;14;0
3041280;Crown Heights Duplex Apt.;4401973;Juan Felipe;Prospect-Lefferts Gardens;Private room; $95,00 ;1;1;0
3041785;Luxury Space  East Village 3 Bedrm sleeps 7;15430260;Michelle;East Village;Entire home/apt; $249,00 ;1;150;278
3041973;Perfect 1BR / Doorman / 22 St & 2nd Ave;1475015;Mike;Murray Hill;Entire home/apt; $150,00 ;30;2;362
3042553;Quiet bedroom in East Village NY.;15492140;Harper;Lower East Side;Private room; $77,00 ;3;139;18
3043029;2 bedroom in the East Village;1451702;Paco;East Village;Entire home/apt; $225,00 ;8;0;0
3043467;Room in Duplex Apartment;10432817;Deedles;Brooklyn Heights;Private room; $70,00 ;14;16;67
3046941;Awesome 2 bedroom~murray hill~deal ;1475015;Mike;Murray Hill;Entire home/apt; $100,00 ;30;6;311
3048234;Best Deal/Columbus Circle/Renovated;1475015;Mike;Hell's Kitchen;Entire home/apt; $87,00 ;30;6;365
3050544;Large 2 Full BR 15min to Manhattan!;2534076;Helen;Park Slope;Entire home/apt; $245,00 ;4;3;0
3052726;Great apt in awesome area;15542183;Brian;Upper West Side;Entire home/apt; $300,00 ;3;92;254
3052904;Spacious Upper East Side Pvt. Room;15543098;Carlos;Upper East Side;Private room; $55,00 ;1;2;0
3056451;One Bedroom close to everything!;15559190;Kerry;West Village;Entire home/apt; $120,00 ;3;5;0
3058087;Fully Furnished Luk Room including Air Conditiner!;5986790;Gen;Washington Heights;Private room; $40,00 ;31;2;130
3059273;1 bedroom  in  Nolita/Soho;15569250;SoSo;Nolita;Private room; $115,00 ;2;9;332
3060297;Great Chelsea block near Highline & Subways;7245581;Michael;Chelsea;Entire home/apt; $93,00 ;75;16;234
3060745;Furnished Sublet, Manhattan, Harlem;7101220;David;East Harlem;Private room; $37,00 ;30;1;0
3061093;Penthouse in Williamsburg w/ Patio!;15579200;Marc;Williamsburg;Entire home/apt; $240,00 ;2;18;0
3061106;Private Room in Cozy Downtown Apt!;15581137;Maya;West Village;Private room; $130,00 ;2;0;0
3061995;Explore NYC - 1 Stop to Manhattan!;6653718;Kara Ayn;Long Island City;Private room; $70,00 ;3;145;32
3066892;Huge 1br Loft in Brooklyn;7503643;Vida;Greenpoint;Entire home/apt; $149,00 ;30;5;295
3067062;Musician's Private Room;5317082;Kells;Williamsburg;Private room; $100,00 ;21;10;14
3067093;Stylish East Village Studio near Union Sq;3541594;Jennifer;East Village;Entire home/apt; $200,00 ;2;12;0
3067244;Bright Prospect Park Charmer;3241305;Emilia;Prospect-Lefferts Gardens;Entire home/apt; $99,00 ;4;43;0
3067670;sunny 3 Bedrrom great view, Chelsea;2539525;Eran;Chelsea;Entire home/apt; $220,00 ;8;5;2
3068047;Upper East Side Steal;15613241;Courtney;Upper East Side;Entire home/apt; $250,00 ;3;3;0
3068145;Cozy & Modern Studio | Central Park;13347167;AFI Apartments;Upper East Side;Entire home/apt; $103,00 ;30;12;209
3068852;Beautiful & Modern | Top Location!;13347167;AFI Apartments;Upper East Side;Entire home/apt; $108,00 ;30;7;188
3070876;Fantastic fully furnished room;2448006;El Haj;Harlem;Private room; $75,00 ;3;5;325
3072242;Sunny and Spacious apt in Bushwick;3053987;Darwin And Nicole;Bushwick;Entire home/apt; $78,00 ;3;10;0
3073195;Spacious room in great neighborhood;15639713;Agustina;Williamsburg;Private room; $75,00 ;4;6;0
3079125;Cute and cozy in Manhattan;1370474;Edmi;Navy Yard;Entire home/apt; $152,00 ;2;3;12
3079237;Sunny clean studio in heart of LES;13969061;Lisa;Lower East Side;Entire home/apt; $150,00 ;1;32;3
3079567;Nolita / Soho  A cozy 2 bedroom apartment.;740656;Einar;Nolita;Entire home/apt; $320,00 ;3;168;269
3080233;1BR UNFURN SUBLET in Williamsburg;15674437;Benjamin;Williamsburg;Entire home/apt; $220,00 ;29;4;0
3081771;Luxurious Brooklyn Getaway!;15681707;Joycelyn;Crown Heights;Entire home/apt; $99,00 ;2;190;287
3083197;Spectacular East Village Townhouse with 3 patios;15688520;Alex;East Village;Entire home/apt; $950,00 ;3;42;34
3083899;Charming Studio on Upper West Side;15638528;Lindsey;Upper West Side;Entire home/apt; $120,00 ;1;1;0
3084473;One Bedroom Apartment ;5691429;Patrick;Morningside Heights;Entire home/apt; $100,00 ;1;5;0
3089577;Spacious 2 bd 2 bth apt 45 min from Time Sq sleep6;15636404;Anneta;Borough Park;Entire home/apt; $199,00 ;4;4;37
3090474;Times Square Unique Studio;15718962;Samira;Hell's Kitchen;Private room; $100,00 ;1;257;20
3090922;Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L;4936720;Mac;Williamsburg;Private room; $75,00 ;1;52;25
3091202;Great 1bd!Murray Hill NYC~renovated;1475015;Mike;Kips Bay;Entire home/apt; $84,00 ;30;7;365
3091872;Beautiful private 2 bedroom in prime Greenpoint;2308616;Rebecca;Greenpoint;Entire home/apt; $100,00 ;14;1;0
3093240;Lovely Guestroom in Brownstone;7136700;Michelle;Crown Heights;Private room; $75,00 ;3;85;292
3093469;Amazing Private Room in Brooklyn - Fort Greene;7107807;Crystal & Clee;Clinton Hill;Private room; $93,00 ;6;108;336
3093616;Quite 2 bedroom apt. in Brooklyn;15733420;Marcus;Bedford-Stuyvesant;Entire home/apt; $140,00 ;4;64;315
3095119;Great apartment, heart of Brooklyn;15740819;Heather;Fort Greene;Entire home/apt; $200,00 ;30;38;5
3095348;True Loft in Williamsburg;13125226;Kristen;Williamsburg;Entire home/apt; $200,00 ;2;2;157
3095477;Luxury Family Sunny 2 bdrm 1 bath Apt Park Slope;15743167;Cristina;South Slope;Entire home/apt; $200,00 ;2;14;0
3095502;Cozy 1BR Apartment by Subway;10930874;Tyler;Forest Hills;Entire home/apt; $100,00 ;1;1;0
3098703;At home in Historic Harlem;9716281;Sarah;Harlem;Private room; $100,00 ;250;91;138
3100156;Your own studio apt in Upper East;1906150;Susana;Upper East Side;Entire home/apt; $120,00 ;7;100;203
3101058;Entire One Bedroom Apartment next to Prospect Park;15767190;Mark;Flatbush;Entire home/apt; $109,00 ;2;2;0
3101140;Large Sunny Room with Huge patio in Wburg;9229108;Etan;Greenpoint;Private room; $126,00 ;2;15;105
3103596;BIG Private Room in NYC APT.;15778597;Ayo;Harlem;Private room; $50,00 ;2;2;321
3104652;West Chelsea Apt! AMAZING Location!;15783686;Matt;Chelsea;Entire home/apt; $325,00 ;4;6;0
3105531;Bright & lovely Upper East Side apt;9306192;Su-En;Upper East Side;Entire home/apt; $750,00 ;6;0;0
3105986;Steps away from Brooklyn museum;8822946;Mariam;Crown Heights;Entire home/apt; $135,00 ;5;4;0
3106154;Safe, Cozy, Cute and Cheap;2885147;Marty;Rego Park;Entire home/apt; $52,00 ;2;1;0
3111416;Charming and Artsy LES 1-Bedroom ;3765042;Grant;Lower East Side;Entire home/apt; $124,00 ;28;13;38
3112284;Spacious room in flushing ny ❤️;15815237;Mack;Flushing;Private room; $59,00 ;3;35;158
3112872;Sunny Studio Near Central Park;2641574;Meredith;Upper West Side;Entire home/apt; $215,00 ;2;8;0
3112953;Spectacular Townhouse with your own private patio;15688520;Alex;East Village;Private room; $240,00 ;2;8;93
3114929;Modern Stylish and Legendary.;14911623;Nicholas;Harlem;Private room; $150,00 ;1;2;87
3116279;Cozy Studio on McGolrick Park;5352357;Bernice;Greenpoint;Private room; $83,00 ;2;2;0
3116519;Large 900 sqft Artist's Apartment;3008690;Alex;Ridgewood;Entire home/apt; $70,00 ;10;0;0
3120723;Charming Private Studio in LES;15853337;Julia;Lower East Side;Entire home/apt; $160,00 ;2;6;0
3120957;Clean, Safe, Convenient, Comfy;8703;Michael;Harlem;Shared room; $200,00 ;1;8;180
3121176;1 BEDROOM APT IN PRIME WILLIAMSBURG;3663033;Jehan;Williamsburg;Entire home/apt; $50,00 ;7;4;0
3121851;Amazing 1BD! Renovated Col Circle!!;1475015;Mike;Hell's Kitchen;Entire home/apt; $87,00 ;30;8;311
3122230;Cozy Harlem Home;15859636;Kyle;Harlem;Private room; $125,00 ;1;0;0
3122636;East Village - Family friendly, specious and quiet;4025280;Alon & Adi;Upper East Side;Entire home/apt; $250,00 ;5;22;7
3122731;Park Slope 2 bedroom - Amazing Access to All!!!;2442348;Zoe;South Slope;Entire home/apt; $162,00 ;2;123;282
3128865;charming, sunny and quiet studio;15890334;Joscelyn;Prospect Heights;Entire home/apt; $67,00 ;1;0;0
3129731;Dbl Room with Terrace and View!;7853594;Hans;Upper East Side;Private room; $147,00 ;1;25;10
3131756;Beautiful 3 Bedroom apt in Bed-Stuy;2213809;Dean;Bedford-Stuyvesant;Entire home/apt; $149,00 ;2;225;254
3131982;Spacious, Sunny Apartment in BK!;15904341;Monica;Crown Heights;Entire home/apt; $65,00 ;5;6;0
3132960;Lovely Park Slope Pied a Terre;2472358;Craig;Park Slope;Entire home/apt; $250,00 ;5;2;0
3133055;Relax in an oasis of quiet in a beautiful house!;15908653;Gil;Flatbush;Private room; $160,00 ;2;156;307
3136535;Peaceful, Upper East Side Studio;15414317;Madeleine;Upper East Side;Entire home/apt; $150,00 ;5;10;0
3137426;Gramercy Luxurious 2 BD condominium;15667008;Manhattan;Gramercy;Private room; $199,00 ;1;0;365
3137906;Lovely room in Williamsburg;3814039;Natalie;Williamsburg;Private room; $64,00 ;3;47;282
3139489;Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick;2885704;Victor;Bushwick;Private room; $33,00 ;2;182;16
3139749;Room in Manhattan=15 min to TimesSq;7580038;Jack Andrew;Harlem;Private room; $500,00 ;1;3;363
3139918;Bright Quiet 1BD in the Heart of BK;469098;Sara;Boerum Hill;Entire home/apt; $150,00 ;3;55;7
3143311;Lower Eastside - Perfect Room;15518085;Isabelle;Lower East Side;Private room; $110,00 ;14;2;0
3143596;Open Loft in Historic Townhome - Near Metro & Food;3323488;Tenisha & Marty;Bedford-Stuyvesant;Entire home/apt; $145,00 ;2;119;218
3143649;Lovely Apt/Room in Ditmas Park, BK;15960720;Taylor;Flatbush;Private room; $40,00 ;10;0;0
3143838;Williamsburg Penthouse Private Room;7784911;Marc;Williamsburg;Private room; $95,00 ;3;10;0
3144135;Cozy Garden View Apartment!  Perfect for Families!;10835806;Rick;Bedford-Stuyvesant;Entire home/apt; $185,00 ;5;60;0
3145484;Historic Townhome for Photo and Video Shoots;3323488;Tenisha & Marty;Bedford-Stuyvesant;Entire home/apt; $500,00 ;1;28;365
3147439;Charming West Village Studio With Cat;7361593;Samantha;West Village;Entire home/apt; $115,00 ;3;2;0
3153140;Four-Bedroom Victorian Near Ferry;13530123;Lynn;St. George;Entire home/apt; $195,00 ;3;105;204
3153464;Sunny 1 BD in trendy Prospect Heights Brooklyn.;16003147;Victoria And Juliana;Prospect Heights;Entire home/apt; $105,00 ;21;5;221
3153603;Private 1 bd Apt 1 blk off the J;4299288;Quinn;Bushwick;Entire home/apt; $67,00 ;30;10;26
3157330;clean, casual 2BD apt in bed-stuy!;9105586;Marc;Bedford-Stuyvesant;Entire home/apt; $75,00 ;1;1;0
3157420;Giant Private Room in Battery Park ;4119683;Zachary;Battery Park City;Private room; $100,00 ;1;4;0
3161739;Up among the trees in Bed Stuy;14736455;Anna;Bedford-Stuyvesant;Entire home/apt; $125,00 ;7;56;188
3162817;Sunny, Williamsburg Condo;6754169;Ellie;Williamsburg;Entire home/apt; $350,00 ;2;2;0
3164173;Bright Studio in New WB Building;2338762;Masha;Williamsburg;Entire home/apt; $150,00 ;1;12;0
3164997;Charming XL 1br in Astoria;15998942;David;Astoria;Entire home/apt; $200,00 ;5;22;188
3166540;Brownstone Duplex with Garden,Deck & 8' pool table;2323652;Mark;Park Slope;Entire home/apt; $270,00 ;3;6;12
3166564;Family-friendly 2BR w Rooftop;8488933;Teresa;Windsor Terrace;Entire home/apt; $184,00 ;5;22;0
3167768;Family-friendly 3-bedroom condo;16067583;Natasha;Prospect Heights;Entire home/apt; $275,00 ;4;19;34
3168120;SPACIOUS & SUNNY East Village Gem;16069958;Nicholas;East Village;Entire home/apt; $171,00 ;2;1;0
3171234;~ PRIME location Williamsburg sunny 3BR loft ~;2416036;Hadas;Williamsburg;Entire home/apt; $425,00 ;5;0;0
3171480;HUGE 1BR in Prime West Village;6183406;Justin;West Village;Entire home/apt; $200,00 ;4;4;0
3171880;Light Filled Loft Studio in Fort Greene;847230;Benjamin;Fort Greene;Entire home/apt; $165,00 ;3;7;0
3172212;Spacious room in artist Loft;7351;Tanda;South Slope;Private room; $85,00 ;2;23;363
3172778;PRIME WILLIAMSBURG FAMILY ART LOFT;16109802;Daphna;Williamsburg;Entire home/apt; $170,00 ;7;20;44
3173148;BEAUTIFUL Williamsburg Palace!;6396561;Justin;Williamsburg;Private room; $70,00 ;3;69;142
3173412;Big room & private bathroom!;16092773;Erin & Becky;Crown Heights;Private room; $125,00 ;2;36;7
3175088;SPACIOUS  ARTIST LOFT IN CHELSA;16100913;S Anthony;Chelsea;Entire home/apt; $275,00 ;3;63;323
3176526;Great room with private bathroom!!;14325632;Sil;Crown Heights;Private room; $120,00 ;2;8;162
3176553;Studio Plus at Hilton West 57th ;16107699;Mary;Midtown;Entire home/apt; $429,00 ;2;0;0
3176655;Lovely Single Family House in South Slope;16108191;David;South Slope;Entire home/apt; $225,00 ;4;2;0
3176874;New 2 Bed.apt. 10 min to NYC! one block from train;16108973;Vlado & Sandra;Astoria;Entire home/apt; $119,00 ;2;217;214
3177630;Large Studio w/ NEW MATTRESS in UES;16114134;Jeff;Upper East Side;Entire home/apt; $175,00 ;3;6;0
3177702;Brooklyn Flat in Historic Row House;14902860;Velma;Bedford-Stuyvesant;Entire home/apt; $155,00 ;3;44;363
3181376;Homey, inviting 1BR w/ lots of room;8158276;Matthew;Inwood;Entire home/apt; $100,00 ;3;1;0
3185489;Private Bedroom in Nice Apt. Near Riverside Park!;16142344;Jeffrey;Harlem;Private room; $70,00 ;3;16;209
3185829;2BR Private Apt Guest Homestay;16151285;Carol;Williamsbridge;Entire home/apt; $95,00 ;3;58;358
3186103;Park Slope 3 BR Duplex with Garden;16152979;Ryan;Park Slope;Entire home/apt; $450,00 ;2;12;13
3187925;Brownstone Luxury Apartment Facing Ft.Greene Park;11249746;Stanley;Fort Greene;Entire home/apt; $215,00 ;5;28;106
3191450;Cozy Bedroom by Prospect Park BKLYN;241593;Thomas;Flatbush;Private room; $60,00 ;3;4;0
3191678;Private Room in Riverdale NY;9122601;Yan;Fieldston;Private room; $75,00 ;5;35;300
3191925;Art Room + Backyard in Williamsburg;3772684;Glasshouse;Williamsburg;Private room; $99,00 ;3;22;11
3198018;Park slope 2BR duplex with garden;738918;Birgitta;Park Slope;Entire home/apt; $300,00 ;2;85;268
3198365;Cozy Studio Close to Central Park;16209547;Gina;Harlem;Entire home/apt; $175,00 ;2;142;339
